,EntryPrice,ExitPrice,PnL,Quantity
0,125.87000274658203,138.0399932861328,0.0,79
1,125.6500015258789,135.97000122070312,0.0,79
2,131.5500030517578,134.8300018310547,0.0,76
3,135.8699951171875,133.7899932861328,-0.0,73
4,136.02000427246094,132.1199951171875,-0.0,73
5,138.0500030517578,131.5800018310547,-0.0,72
6,140.22000122070312,127.86000061035156,-0.0,71
7,140.35000610351562,130.11000061035156,-0.0,71
8,141.1699981689453,128.6699981689453,-0.0,70
9,138.63999938964844,129.6199951171875,-0.0,72
10,138.0399932861328,133.61000061035156,-0.0,72
11,135.97000122070312,135.13999938964844,-0.0,73
12,134.8300018310547,138.25,0.0,74
13,133.7899932861328,137.97999572753906,0.0,74
14,132.1199951171875,140.13999938964844,0.0,75
15,131.5800018310547,139.5800018310547,0.0,75
16,127.86000061035156,139.66000366210938,0.0,78
17,130.11000061035156,139.27000427246094,0.0,76
18,128.6699981689453,141.25,0.0,77
19,129.6199951171875,144.64999389648438,0.0,77
20,133.61000061035156,145.10000610351562,0.0,74
21,135.13999938964844,145.58999633789062,0.0,73
22,138.25,148.02000427246094,0.0,72
23,137.97999572753906,149.41000366210938,0.0,72
24,140.13999938964844,150.61000061035156,0.0,71
25,139.5800018310547,153.25999450683594,0.0,71
26,139.66000366210938,151.17999267578125,0.0,71
27,139.27000427246094,147.1699981689453,0.0,71
28,141.25,150.5,0.0,70
29,144.64999389648438,150.00999450683594,0.0,69
30,145.10000610351562,152.91000366210938,0.0,68
31,145.58999633789062,150.55999755859375,0.0,68
32,148.02000427246094,150.91000366210938,0.0,67
33,149.41000366210938,152.91000366210938,0.0,66
34,150.61000061035156,151.8300018310547,0.0,66
35,153.25999450683594,155.1300048828125,-121.55067443847656,65
36,151.17999267578125,154.32000732421875,0.0,66
37,147.1699981689453,156.14999389648438,0.0,67
38,150.5,155.3699951171875,0.0,66
39,150.00999450683594,153.50999450683594,0.0,66
40,152.91000366210938,155.08999633789062,0.0,65
41,150.55999755859375,157.64999389648438,0.0,66
42,150.91000366210938,155.13999938964844,0.0,66
43,152.91000366210938,150.97000122070312,-0.0,65
44,151.8300018310547,149.4600067138672,-0.0,65
45,155.1300048828125,150.6199951171875,-0.0,64
46,154.32000732421875,152.5500030517578,-0.0,64
47,156.14999389648438,155.08999633789062,-0.0,64
48,155.3699951171875,152.67999267578125,-0.0,64
49,153.50999450683594,154.47999572753906,0.0,65
50,155.08999633789062,152.22999572753906,-0.0,64
51,157.64999389648438,153.7100067138672,-0.0,63
52,155.13999938964844,153.6199951171875,-0.0,64
53,150.97000122070312,152.5399932861328,0.0,66
54,149.4600067138672,154.92999267578125,0.0,66
55,150.6199951171875,155.1199951171875,0.0,66
56,152.5500030517578,156.27999877929688,0.0,65
57,155.08999633789062,155.9499969482422,0.0,64
58,152.67999267578125,154.08999633789062,0.0,65
59,154.47999572753906,151.2100067138672,-0.0,64
60,152.22999572753906,152.1699981689453,-0.0,65
61,153.7100067138672,153.3000030517578,-0.0,65
62,153.6199951171875,152.64999389648438,-0.0,65
63,152.5399932861328,149.27000427246094,-0.0,65
64,154.92999267578125,150.5399932861328,-0.0,64
65,155.1199951171875,147.3699951171875,-0.0,64
66,156.27999877929688,150.19000244140625,-0.0,63
67,155.9499969482422,150.55999755859375,-0.0,64
68,154.08999633789062,151.25,-0.0,64
69,151.2100067138672,152.22999572753906,0.0,66
70,152.1699981689453,155.19000244140625,0.0,65
71,153.3000030517578,153.80999755859375,0.0,65
72,152.64999389648438,153.36000061035156,0.0,65
73,149.27000427246094,155.47999572753906,0.0,66
74,150.5399932861328,157.52000427246094,0.0,66
75,147.3699951171875,160.69000244140625,0.0,67
76,150.19000244140625,161.24000549316406,0.0,66
